ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved,r_10bp
2024-08-24 21:00:00+00:00,23938,2737.65,-0.029440823285002082,-0.015867481010428452,-0.12832777194856426,bear_30d,-0.1717512836508469,bear_30d,-1.0899999999999999,stop,4.0,True,-1.0499999999999998
2024-08-27 21:00:00+00:00,24010,2489.23,-0.05631618666000937,-0.03705953122400907,-0.24848303106152636,bear_30d,-0.17515093113968794,bear_30d,-1.09,stop,4.0,True,-1.05
2024-08-29 19:00:00+00:00,24056,2527.54,-0.02049153272079407,-0.01824424842008776,-0.2293627237147554,bear_30d,-0.2380436978235505,bear_30d,-1.09,stop,4.0,True,-1.05
2024-09-07 17:00:00+00:00,24270,2271.5,-0.026181394150142534,-0.008312450339221344,-0.15266315879757908,bear_30d,-0.05027312602235412,flat_30d,1.4100000000000048,target,4.0,True,1.4500000000000048
2024-10-01 13:00:00+00:00,24842,2579.72,-0.020852855833179418,-0.02068180092627747,0.009197583056649528,flat_30d,0.03566210572831041,flat_30d,-1.09,stop,4.0,True,-1.05
2024-10-02 21:00:00+00:00,24874,2377.67,-0.02236626228298333,-0.02785591626461692,-0.06848947862216848,flat_30d,0.009197583056649528,flat_30d,-1.0899999999999996,stop,4.0,True,-1.0499999999999996
2024-10-06 22:00:00+00:00,24971,2430.56,-0.023478783039261986,-0.005938456001439607,0.09671718307325627,flat_30d,0.019451965683437766,flat_30d,1.4100000000000044,target,4.0,True,1.4500000000000044
2024-10-13 14:00:00+00:00,25131,2445.59,-0.020541993141419912,-0.006467574781333418,0.012156758197813922,flat_30d,0.04841599634020821,flat_30d,1.410000000000009,target,4.0,True,1.450000000000009
2024-10-15 14:00:00+00:00,25179,2567.08,-0.029499544171135983,-0.017423256526066022,0.12600384474156012,bull_30d,0.08781991599942063,flat_30d,1.409999999999996,target,4.0,True,1.449999999999996
2024-10-23 00:00:00+00:00,25357,2613.32,-0.023637707184179346,-0.007557287275654745,-0.04611012003749282,flat_30d,0.016217431413133587,flat_30d,-1.09,stop,4.0,True,-1.05
