position_id,symbol,side_sign,outcome,dist_hvn_pct,dist_lvn_pct,dist_fib_norm,dist_fib_pct,touch_density_pct
INJUSDT-2026-06-10-long,INJUSDT,1,win,6.350972762645929,5.658365758754851,0.07092068429237969,3.5487937743190776,0.37230081906180196
WLDUSDT-2026-06-10-long,WLDUSDT,1,loss,3.1533057851239663,19.39876033057852,0.030702853945159536,2.2671900826446314,0.4467609828741623
BTCUSDT-2026-06-10-long-b,BTCUSDT,1,win,0.49085209003215063,4.162138263665593,0.022718043038440546,0.5957459807074015,1.340282948622487
SOLUSDT-2026-06-11-long,SOLUSDT,1,win,1.102369668246447,3.322274881516579,0.073897172236504,2.7247393364928962,0.8935219657483247
BTCUSDT-2026-06-12-long,BTCUSDT,1,win,0.022368520548981884,1.939655878609152,0.07506665965516549,1.7990544696081745,2.6061057334326136
BTCUSDT-2026-06-13-long,BTCUSDT,1,win,0.03259842519684581,1.878582677165345,0.07736453526697447,1.848220472440949,3.5740878629932986
RENDERUSDT-2026-06-14-long,RENDERUSDT,1,win,4.77001703577512,3.3253833049403845,0.025939393939394095,1.1666098807495808,0.6701414743112435
PYTHUSDT-2026-06-14-long,PYTHUSDT,1,win,1.198209718670086,6.661125319693101,0.060906367041198804,2.0795396419437444,0.07446016381236038
BTCUSDT-2026-06-15-short,BTCUSDT,-1,win,3.7691419939577018,2.9916435045317122,0.022749819020296144,0.512688821752257,0.29784065524944153
ZECUSDT-2026-06-15-short,ZECUSDT,-1,not_taken,17.83115094339623,2.9379433962264154,0.07654653254617799,5.700116981132088,0.22338049143708116
XMRUSDT-2026-06-15-long,XMRUSDT,1,unknown,2.501624649859937,7.484705882352953,0.02486872812135374,0.9551820728291386,0.7446016381236039
WLDUSDT-2026-06-16-long,WLDUSDT,1,unknown,20.233307868601983,0.21986249045070394,0.14883372522673793,6.769717341482032,0.07446016381236038
PORTALUSDT-2026-06-16-short,PORTALUSDT,-1,win,0.06253832004903988,17.46535867565911,0.0565749718151072,6.15352544451258,0.6701414743112435
HBARUSDT-2026-06-17-long,HBARUSDT,1,loss,0.0869137018343026,4.263203250030769,0.006405705229793878,0.09951988181706106,3.1273268801191363
BTCUSDT-2026-06-17-long,BTCUSDT,1,breakeven,1.5393510616113082,0.02390305314621887,0.07389275142500686,0.9331718582252679,0.5956813104988831
LDOUSDT-2026-06-17-long,LDOUSDT,1,unknown,8.420833333333333,4.362500000000007,0.03454237288135582,0.8491666666666641,0.29784065524944153
BTCUSDT-2026-06-17-long-2,BTCUSDT,1,win,0.11415279115023348,4.736846073258935,0.056889840252464324,0.7305118954314012,4.318689501116903
ETHUSDT-2026-06-18-long,ETHUSDT,1,loss,3.6259771428571446,4.658342857142855,0.07216953473550025,1.423513142857142,1.1169024571854058
LABUSDT-2026-06-18-long,LABUSDT,1,win,15.870208559219346,1.0695197397793248,0.0015477031802120262,0.11453536577587944,0.0
BTCUSDT-2026-06-18-long,BTCUSDT,1,win,0.19282088699956434,4.601862191485318,0.01513075812804232,0.19621216927859447,2.2338049143708116
BTCUSDT-2026-06-23-long,BTCUSDT,1,loss,0.6984913112164362,1.735379146919424,0.015364211167822179,0.15930963665087008,3.87192851824274
JUPUSDT-2026-06-24-long,JUPUSDT,1,loss,0.22429906542056458,15.252336448598133,0.058202898550724594,2.251962616822428,0.5212211466865228
BTCUSDT-2026-06-24-long,BTCUSDT,1,win,5.88324441900013,2.1025495530640317,0.21971578657728158,2.9667083795637135,0.07446016381236038
TOSHIUSDT-2026-06-25-long,TOSHIUSDT,1,win,11.41598546775658,4.845594913714819,0.02097050938337749,0.7104450499545689,0.6701414743112435
BTCUSDT-2026-06-25-long,BTCUSDT,1,breakeven,2.1728239060553647,0.29968442413526647,0.05360133733557815,0.7171627231927802,0.37230081906180196
BTCUSDT-2026-06-25-long-2,BTCUSDT,1,win,6.76879166922567,1.1762271309735834,0.2681279254215782,3.7488068185695473,0.0
