ts,idx,entry,oi_chg_4h,px_chg_4h,ret_30d,regime,ret_30d_backonly,regime_backonly,r_outcome,exit_kind,window_span_h,resolved
2022-05-11 23:00:00+00:00,2441,29074.7,-0.026538964645062335,-0.009734166652475285,-0.26403598477177914,bear_30d,-0.26431405492116833,bear_30d,1.410000000000006,target,4.0,True
2022-05-14 00:00:00+00:00,2490,29493.1,-0.02734828684220525,-0.009983048287205754,-0.24642059931004945,bear_30d,-0.2882459919571698,bear_30d,-1.0899999999999999,stop,4.0,True
2022-05-15 17:00:00+00:00,2531,29978.9,-0.0343538040799628,-0.006432903589301597,-0.2271209859485066,bear_30d,-0.24642059931004945,bear_30d,1.4100000000000001,target,4.0,True
2022-05-17 17:00:00+00:00,2579,30067.8,-0.025617895941293267,-0.014248059169114646,-0.2323407088685493,bear_30d,-0.26001090161294316,bear_30d,-1.09,stop,4.0,True
2022-05-20 15:00:00+00:00,2649,29142.0,-0.038452292804261545,-0.041775585696670725,-0.2937206764470318,bear_30d,-0.2689225976481028,bear_30d,1.4100000000000033,target,4.0,True
2022-05-23 17:00:00+00:00,2723,30088.4,-0.022887338079965902,-0.007340593647829685,-0.2617626239689864,bear_30d,-0.2366827812533081,bear_30d,-1.09,stop,4.0,True
2022-05-26 23:00:00+00:00,2801,29194.0,-0.0221487618742775,-0.006154935522965199,-0.23362655767226592,bear_30d,-0.2690925738041622,bear_30d,-1.0899999999999999,stop,4.0,True
2022-05-27 23:00:00+00:00,2825,28623.2,-0.02271779218355341,-0.008548666435746477,-0.26998393226045037,bear_30d,-0.23362655767226592,bear_30d,1.41,target,4.0,True
2022-05-31 19:00:00+00:00,2917,31618.9,-0.021600996139873208,-0.013324637473124512,-0.17280472418412873,bear_30d,-0.156535378643874,bear_30d,-1.0899999999999999,stop,4.0,True
2022-06-01 20:00:00+00:00,2942,29623.6,-0.06391098973435205,-0.025850304343679853,-0.22656882696181235,bear_30d,-0.17280472418412873,bear_30d,1.4100000000000001,target,4.0,True
2022-06-07 01:00:00+00:00,3067,29551.7,-0.0710562722577256,-0.06123389020721548,-0.08562235543018337,flat_30d,-0.11575647015369339,bear_30d,1.41,target,4.0,True
2022-06-08 03:00:00+00:00,3093,30006.0,-0.03356950350486476,-0.035738043132453434,0.004521469494221053,flat_30d,-0.08562235543018337,flat_30d,0.06996800639872038,tif,4.0,True
2022-06-12 02:00:00+00:00,3188,27409.5,-0.021544249804641313,-0.042432775178957494,-0.09255900226478508,flat_30d,-0.020812730223598974,flat_30d,-1.0900000000000003,stop,4.0,True
2022-06-13 03:00:00+00:00,3213,25500.0,-0.020743258425593547,-0.040079504003433186,-0.2529371870823609,bear_30d,-0.09255900226478508,flat_30d,-1.09,stop,4.0,True
2022-06-15 00:00:00+00:00,3258,21799.8,-0.0224748100689951,-0.008266041898869592,-0.24439258438327638,bear_30d,-0.2937550280292679,bear_30d,-1.09,stop,4.0,True
2022-06-16 12:00:00+00:00,3294,21128.6,-0.025567303432852184,-0.02963194297733973,-0.3301770870979399,bear_30d,-0.24439258438327638,bear_30d,-1.0899999999999999,stop,4.0,True
2022-06-17 12:00:00+00:00,3318,20645.1,-0.022245850921909338,-0.019551878728011896,-0.28721699197926176,bear_30d,-0.3301770870979399,bear_30d,-1.0899999999999996,stop,4.0,True
